Provincia,Partido,Localidad,Link Indec,0-10 Mbps,+10-25 Mbps,+25-50 Mbps,+50-100 Mbps,+100-250 Mbps,+250-500 Mbps,+500-1024 Mbps,4000 Mbps,10000 Mbps,Otras_Velocidades,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,SATELITAL,WIMAX,WIRELESS,Otras_Tecnologias,Totales_Tecnologias
SALTA,Grl. José de San Martín,Misión Kilómetro 6,66056150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,2,2
SALTA,Grl. José de San Martín,Pacará,66056170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,2,2
SALTA,Grl. José de San Martín,Padre Lozano,66056180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
SALTA,Grl. José de San Martín,Piquirenda,66056190,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0,6
SALTA,Grl. José de San Martín,Profesor Salvador Mazza,66056200,911.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,890,0,0,91,1,0,0,0,982
SALTA,Grl. José de San Martín,Tartagal,66056220,5644.0,76.0,109.0,1341.0,0.0,922.0,7.0,0.0,0.0,3028.0,1251,4434,0,2375,4,0,14,3048,11126
SALTA,Grl. José de San Martín,Tobantirenda,66056230,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0,0,0,3
SALTA,Grl. José de San Martín,Yacuy,66056250,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,0,0,6,0,10
SALTA,Guachipas,Guachipas,66063010,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,0,0,3,2,0,119,35,159
SALTA,Iruya,Iruya,66070010,117.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0,0,0,1,0,0,87,80,168
SALTA,Iruya,Isla de Cañas,66070020,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,80,0,80
SALTA,Iruya,Pueblo Viejo,66070030,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10,0,0,0,0,10
SALTA,La Caldera,La Caldera,66077010,96.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0,0,0,50,2,0,47,293,392
SALTA,La Caldera,Vaqueros,66077020,653.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,127,0,0,90,0,0,501,250,968
SALTA,La Candelaria,El Jardín,66084010,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,42,1,0,0,0,43
SALTA,La Candelaria,El Tala,66084020,46.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,41,5,0,147,0,193
SALTA,La Candelaria,La Candelaria,66084030,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,36,0,0,0,0,36
SALTA,La Poma,La Poma,66091020,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,44,0,45
SALTA,La Viña,Ampascachi,66098010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2
SALTA,La Viña,Cabra Corral,66098020,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2
SALTA,La Viña,Coronel Moldes,66098030,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,44,0,0,0,1,0,5,115,165
SALTA,La Viña,La Viña,66098040,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,49,1,52
SALTA,La Viña,Talapampa,66098050,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2
SALTA,Los Andes,Olacapato,66105010,69.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0,31,4,0,41,0,76
SALTA,Los Andes,San Antonio de los Cobres,66105020,297.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0,0,2,9,0,295,0,306
SALTA,Los Andes,Santa Rosa de los Pastos Grandes,66105030,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0,28,3,0,21,0,52
SALTA,Los Andes,Tolar Grande,66105040,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,0,20,5,0,6,0,31
SALTA,Metán,El Galpón,66112010,284.0,3.0,0.0,50.0,35.0,0.0,0.0,0.0,0.0,1.0,196,0,0,176,1,0,0,0,373
SALTA,Metán,El Tunal,66112020,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,80,1,0,0,0,81
SALTA,Metán,Lumbreras,66112030,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,46,0,0,0,0,46
SALTA,Metán,Metán Viejo,66112050,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,42,1,0,0,0,43
SALTA,Metán,Río Piedras,66112070,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,15,1,0,0,0,32
SALTA,Metán,San José de Metán,66112040,934.0,34.0,172.0,1047.0,521.0,496.0,37.0,0.0,0.0,9.0,857,2,0,2389,2,0,0,0,3250
SALTA,Metán,San José de Orquera,66112080,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15,0,0,0,0,15
SALTA,Molinos,Molinos,66119020,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,0,0,46,0,50
SALTA,Molinos,Seclantás,66119030,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,0,21,0,25
SALTA,Orán,Aguas Blancas,66126010,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,106,0,107
SALTA,Orán,Colonia Santa Rosa,66126020,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,293,0,0,3,0,85,100,481
SALTA,Orán,El Tabacal,66126030,0.0,0.0,3.0,55.0,0.0,87.0,4.0,0.0,0.0,0.0,0,0,0,149,0,0,0,0,149
SALTA,Orán,Hipólito Yrigoyen,66126040,1177.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,479,423,0,250,1,0,85,40,1278
SALTA,Orán,Pichanal,66126060,451.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,393,97,0,1,1,0,1,103,596
SALTA,Orán,San Ramón de la Nueva Orán,66126070,2709.0,133.0,124.0,1833.0,0.0,2050.0,18.0,0.0,0.0,608.0,2866,2,0,4029,2,0,0,580,7479
SALTA,Orán,Urundel,66126080,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2,0,86,0,89
SALTA,Rivadavia,Alto de la Sierra,66133010,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,1,0,0,5,3,9
SALTA,Rivadavia,Capitán Juan Pagé,66133020,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,5
SALTA,Rivadavia,Coronel Juan Solá,66133030,343.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27,0,0,1,2,0,307,0,337
SALTA,Rivadavia,Los Blancos,66133050,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0,0,0,0,0,54,0,54
SALTA,Rivadavia,Pluma de Pato,66133060,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,15
SALTA,Rivadavia,Rivadavia,66133070,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,2
SALTA,Rivadavia,Santa María,66133080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,5,5
SALTA,Rivadavia,Santa Victoria Este,66133100,111.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17,0,0,1,1,0,95,10,124
SALTA,Rosario de la Frontera,Antilla,66140010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,2
SALTA,Rosario de la Frontera,Copo Quile,66140020,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,35,0,0,0,0,35
SALTA,Rosario de la Frontera,El Naranjo,66140030,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,39,1,0,0,0,40
SALTA,Rosario de la Frontera,El Potrero,66140040,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,2
SALTA,Rosario de la Frontera,Rosario de la Frontera,66140050,1557.0,49.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,1065,375,0,3,1,0,175,0,1619
SALTA,Rosario de Lerma,Campo Quijano,66147010,659.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,147,0,0,360,3,0,153,0,663
SALTA,Rosario de Lerma,La Merced Del Encón,66147015,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,175,0,0,82,0,257
SALTA,Rosario de Lerma,La Silleta,66147020,375.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,87,0,0,220,1,0,78,0,386
SALTA,Rosario de Lerma,Rosario de Lerma,66147030,3612.0,118.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,794,317,0,2602,1,0,23,10,3747
SALTA,San Carlos,Angastaco,66154010,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,39,0,41
SALTA,San Carlos,Animaná,66154020,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,51,0,52
SALTA,San Carlos,El Barrial,66154030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0,0,0,0,0,0,0,400,400
SALTA,San Carlos,San Carlos,66154040,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2,0,94,0,97
SALTA,Santa Victoria,Acoyte,66161010,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,10
SALTA,Santa Victoria,Campo La Cruz,66161020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0,0,0,0,0,50,50
SALTA,Santa Victoria,Los Toldos,66161030,37.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,41,0,43
SALTA,Santa Victoria,Nazareno,66161040,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0,0,0,61,0,0,0,135,196
SALTA,Santa Victoria,Poscaya,66161050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0,0,0,0,30,30
SALTA,Santa Victoria,San Marcos,66161060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0,0,0,0,30,30
SALTA,Santa Victoria,Santa Victoria,66161070,265.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,74,5,0,200,0,279
SAN JUAN,25 de Mayo,Tupelí,70126020,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,60,0,60
SAN JUAN,25 de Mayo,Villa Borjas,70126010,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,9
SAN JUAN,25 de Mayo,Villa Borjas - La Chimbera,70126030,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,80,0,80
SAN JUAN,25 de Mayo,Villa Santa Rosa,70126050,55.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,58,0,60
SAN JUAN,9 de Julio,9 de Julio,70063040,318.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,125,1,0,125,0,251
SAN JUAN,9 de Julio,Colonia Fiorito,70063020,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,5
SAN JUAN,9 de Julio,Las Chacritas,70063030,106.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,99,0,99
SAN JUAN,Albardón,El Rincón,70007010,414.0,96.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,0,3,0,0,0,2,0,335
SAN JUAN,Albardón,Villa General San Martin,70007010,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,53,0,53
SAN JUAN,Albardón,Villa General San Martín - Campo Afuera,70007020,220.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24,0,0,160,0,184
SAN JUAN,Angaco,Villa El Salvador - Villa Sefair,70014020,122.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,93,0,93
SAN JUAN,Calingasta,Barreal - Villa Pituil,70021010,980.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1015,0,1016
SAN JUAN,Calingasta,Calingasta,70021020,311.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0,0,0,350,0,0,441,0,791
SAN JUAN,Calingasta,Tamberías,70021030,212.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,227,0,228
SAN JUAN,Capital,San Juan,70028010,15641.0,4442.0,28293.0,2052.0,0.0,1430.0,0.0,0.0,0.0,2794.0,4776,18543,205,23612,6,0,7050,2683,56875
SAN JUAN,Caucete,Bermejo,70035010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
SAN JUAN,Caucete,Caucete,70035020,1887.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,871,0,0,5,0,0,546,2500,3922
SAN JUAN,Caucete,Vallecito,70035070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0,0,0,0,0,0,0,250,250
SAN JUAN,Caucete,Villa Independencia,70035080,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0,12
SAN JUAN,Chimbas,Chimbas,70042010,2261.0,1892.0,423.0,535.0,0.0,198.0,76.0,0.0,0.0,3489.0,1133,0,6,5850,0,0,2844,0,9833
SAN JUAN,Chimbas,Villa Paula Albarracin,70042010,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,83,0,83
SAN JUAN,Iglesia,Angualasto,70049010,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,18,1,0,42,0,61
SAN JUAN,Iglesia,Bella Vista,70049020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0,0,0,11,0,0,25,0,36
SAN JUAN,Iglesia,Iglesia,70049030,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0,0,0,33,6,0,78,0,117
SAN JUAN,Iglesia,Las Flores,70049040,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,37,1,0,87,0,125
SAN JUAN,Iglesia,Pismanta,70049050,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
SAN JUAN,Iglesia,Rodeo,70049060,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,0,189,0,0,440,10,639
SAN JUAN,Iglesia,Tudcum,70049070,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,31,0,0,72,0,103
SAN JUAN,Jáchal,Gran China,70056020,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,32
SAN JUAN,Jáchal,Huaco,70056030,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,96,0,96
SAN JUAN,Jáchal,Niquivil,70056050,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11,0,0,25,0,36
SAN JUAN,Jáchal,Pampa Vieja,70056060,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,61,0,63
SAN JUAN,Jáchal,San Isidro,70056070,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,0,0,86,0,103
SAN JUAN,Jáchal,San José de Jáchal,70056080,967.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,0,0,0,635,1,0,1189,0,1825
SAN JUAN,Jáchal,Tamberías,70056090,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11,0,0,69,0,80
SAN JUAN,Jáchal,Villa Mercedes,70056110,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,19,3,0,137,0,159
SAN JUAN,Pocito,Quinto Cuartel,70070030,37.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,97,0,97
SAN JUAN,Pocito,Villa Aberastain,70070010,27.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,26,0,26
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,70070040,931.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451,0,1,193,1,0,536,0,1182
SAN JUAN,Pocito,Villa Barbosa - Villa Nacusi,70070050,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,42,0,42
SAN JUAN,Rawson,El Medanito,70077010,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,32
SAN JUAN,Rawson,Rawson,70077010,5874.0,2355.0,77.0,278.0,0.0,47.0,12.0,0.0,0.0,1734.0,1755,0,12,11462,1,0,1269,0,14499
SAN JUAN,Rawson,Villa Bolaños,70077020,137.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,185,0,185
SAN JUAN,Rawson,Villa Krause,70077020,244.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,271,0,271
SAN JUAN,Rivadavia,Rivadavia,70084010,1360.0,1109.0,155.0,97.0,0.0,17.0,2.0,0.0,0.0,1732.0,1511,0,9,856,1,0,1714,3,4094
SAN JUAN,San Martín,Dos Acequias (Est. Los Angacos),70091020,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,0,23
SAN JUAN,San Martín,San Isidro (Est. Los Angacos),70091030,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
SAN JUAN,San Martín,Villa Don Bosco (Est. Angaco Sud),70091060,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0,71,0,74
SAN JUAN,San Martín,Villa San Martín,70091070,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0,0,0,14,1,0,72,210,297
SAN JUAN,Santa Lucía,Santa Lucía,70098010,1684.0,1073.0,121.0,293.0,0.0,103.0,1.0,0.0,0.0,2722.0,1841,0,8,1345,0,0,2347,4,5545
SAN JUAN,Sarmiento,Cañada Honda,70105010,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2,0,0,0,3
SAN JUAN,Sarmiento,Cienaguita,70105020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
SAN JUAN,Sarmiento,Las Lagunas,70105060,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
SAN JUAN,Sarmiento,Los Berros,70105070,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,53,0,55
SAN JUAN,Sarmiento,Villa Media Agua,70105100,317.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,44,0,0,258,0,302
SAN JUAN,Ullum,Villa Ibáñez,70112010,374.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,411,0,412
SAN JUAN,Valle Fértil,Astica,70119010,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,30,0,30
SAN JUAN,Valle Fértil,Villa San Agustín,70119060,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,3,0,260,0,264
SAN JUAN,Zonda,Villa Basilio Nievas,70133010,332.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,386,0,386
SANTA CRUZ,Corpen Aike,Comandante Luis Piedrabuena,78007010,249.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831.0,530,440,2,1508,1,0,372,1,2854
SANTA CRUZ,Corpen Aike,Puerto Santa Cruz,78007020,146.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,565,0,4,1310,2,0,140,1,2022
SANTA CRUZ,Deseado,Caleta Olivia,78014010,142.0,2310.0,2039.0,670.0,102.0,284.0,0.0,0.0,0.0,325.0,0,0,0,5405,6,0,460,1,5872
SANTA CRUZ,Deseado,Cañadón Seco,78014020,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,0,2,2,0,118,0,122
SANTA CRUZ,Deseado,Jaramillo,78014040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1
SANTA CRUZ,Deseado,Las Heras,78014060,2431.0,301.0,210.0,46.0,0.0,0.0,0.0,0.0,0.0,3278.0,0,0,0,5096,1,0,1168,1,6266
SANTA CRUZ,Deseado,Pico Truncado,78014070,2913.0,471.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2168,1,0,1276,1,3446
SANTA CRUZ,Deseado,Puerto Deseado,78014080,818.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1437,0,8,0,7,0,0,1,1453
SANTA CRUZ,Güer Aike,28 de Noviembre,78021060,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10,1,0,195,6,212
SANTA CRUZ,Güer Aike,El Turbio (Est. Gobernador Mayer),78021010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,2,0,0,0,2
SANTA CRUZ,Güer Aike,Río Gallegos,78021040,2818.0,2573.0,9048.0,596.0,0.0,0.0,0.0,0.0,0.0,24594.0,2753,10285,164,23387,13,0,3544,287,40433
SANTA CRUZ,Güer Aike,Yacimientos Río Turbio,78021070,32.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274,0,0,0,1,0,0,1,276
SANTA CRUZ,Lago Argentino,El Calafate,78028010,4265.0,841.0,295.0,3191.0,587.0,0.0,0.0,0.0,0.0,3.0,1519,0,0,6234,7,0,357,2,8119
SANTA CRUZ,Lago Argentino,El Chaltén,78028020,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,420,1,0,2,0,423
SANTA CRUZ,Lago Argentino,Tres Lagos,78028030,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0,0,0,121,3,0,1,0,125
SANTA CRUZ,Lago Buenos Aires,Los Antiguos,78035010,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,0,3,0,30,1,36
SANTA CRUZ,Lago Buenos Aires,Perito Moreno,78035020,2703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.0,0,2600,6,652,4,0,13,101,3376
SANTA CRUZ,Magallanes,Puerto San Julián,78042010,533.0,328.0,2790.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,690,1110,1,3073,7,0,114,1,4996
SANTA CRUZ,Río Chico,Bajo Caracoles,78049010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
SANTA CRUZ,Río Chico,Gobernador Gregores,78049020,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0,0,0,159,4,0,9,1,173
SANTA FE,9 de Julio,Esteban Rams,82077010,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,35,0,37
SANTA FE,9 de Julio,Gato Colorado,82077020,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0,0,0,4
SANTA FE,9 de Julio,Gregoria Pérez de Denis (Est. El Nochero),82077030,145.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,144,0,147
SANTA FE,9 de Julio,Logroño,82077040,44.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,47,0,48
SANTA FE,9 de Julio,Montefiore,82077050,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,17,0,18
SANTA FE,9 de Julio,Pozo Borrado,82077060,124.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,127,0,127
SANTA FE,9 de Julio,San Bernardo,82077065,103.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,109,0,109
SANTA FE,9 de Julio,Santa Margarita,82077070,99.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,0,96,0,101
SANTA FE,9 de Julio,Tostado,82077080,2699.0,363.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328,6,0,0,2,0,1752,0,3088
SANTA FE,9 de Julio,Villa Minetti,82077090,262.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,0,264,0,269
SANTA FE,Belgrano,Armstrong,82007010,467.0,379.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,299,0,0,152,0,0,403,0,854
SANTA FE,Belgrano,Bouquet,82007020,389.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,406,0,0,144,0,0,1,0,551
SANTA FE,Belgrano,Las Parejas,82007030,428.0,1496.0,740.0,246.0,0.0,0.0,0.0,0.0,0.0,1.0,325,0,0,2462,0,0,124,0,2911
